NDat,Taxon,Family,Order,Character,Reference,CharacterState,Value,Min,Max,Notes,NUsrcrDat,DcrDat,NUsrupDat,DupDat
12075,Syringa vulgaris,Oleaceae,Lamiales,102. Ovary position (D1),Flora of Pakistan 2011 (website),102. Ovary position (D1): (0) superior,,,,,Bader Kezzim,28-Jun-11,,
154308,Syringa vulgaris,Oleaceae,Lamiales,201. Number of perianth parts (C1),Flora of Pakistan 2014 (website),,,8,9,corolla sometimes has 5 lobes,Elisabeth Reyes,30-Jun-14,,
154303,Syringa vulgaris,Oleaceae,Lamiales,204. Fusion of perianth (C1),Flora of China 2014 (website),,0.8,,,corolla,Elisabeth Reyes,30-Jun-14,,
154305,Syringa vulgaris,Oleaceae,Lamiales,230. Perianth phyllotaxy (D1),Flora of China 2014 (website),230. Perianth phyllotaxy (D1): (0) whorled,,,,,Elisabeth Reyes,30-Jun-14,,
154306,Syringa vulgaris,Oleaceae,Lamiales,231. Number of perianth whorls (C1),Flora of China 2014 (website),,2,,,,Elisabeth Reyes,30-Jun-14,,
154304,Syringa vulgaris,Oleaceae,Lamiales,232. Perianth merism (C1),Flora of China 2014 (website),,4,,,,Elisabeth Reyes,30-Jun-14,,
154307,Syringa vulgaris,Oleaceae,Lamiales,234. Perianth differentiation (D1),Flora of China 2014 (website),234. Perianth differentiation (D1): (4) marked differentiation,,,,,Elisabeth Reyes,30-Jun-14,,
12086,Syringa vulgaris,Oleaceae,Lamiales,301. Number of fertile stamens (C1),Flora of Pakistan 2011 (website),,2,,,,Bader Kezzim,28-Jun-11,,
12087,Syringa vulgaris,Oleaceae,Lamiales,305. Filament (D1),Flora of Pakistan 2011 (website),305. Filament (D1): (2) long and narrow,,,,,Bader Kezzim,28-Jun-11,,
12090,Syringa vulgaris,Oleaceae,Lamiales,400. Gynoecium phyllotaxy (D1),Flora of Pakistan 2011 (website),400. Gynoecium phyllotaxy (D1): (0) one whorl,,,,,Bader Kezzim,28-Jun-11,,
12091,Syringa vulgaris,Oleaceae,Lamiales,401. Number of structural carpels (C1),Flora of Pakistan 2011 (website),,2,,,,Bader Kezzim,28-Jun-11,,
12092,Syringa vulgaris,Oleaceae,Lamiales,403. Fusion of ovaries (C1),Flora of Pakistan 2011 (website),,1,,,,Bader Kezzim,28-Jun-11,,
12099,Syringa vulgaris,Oleaceae,Lamiales,411. Number of ovules per functional carpel (C1),Flora of Pakistan 2011 (website),,2,,,,Bader Kezzim,28-Jun-11,,
85156,Tacca chantrieri,Taccaceae,Dioscoreales,100. Sex (D1),Flora of China 2013 (website),100. Sex (D1): (0) bisexual (structurally and functionally),,,,,Cyril Epicoco,27-Mar-13,,
85174,Tacca chantrieri,Taccaceae,Dioscoreales,102. Ovary position (D1),Flora of China 2013 (website),102. Ovary position (D1): (1) inferior,,,,,Cyril Epicoco,27-Mar-13,,
85254,Tacca chantrieri,Taccaceae,Dioscoreales,201. Number of perianth parts (C1),Flora of China 2013 (website),,6,,,,Cyril Epicoco,27-Mar-13,,
85266,Tacca chantrieri,Taccaceae,Dioscoreales,204. Fusion of perianth (C1),Flora of China 2013 (website),,0.25,,,,Cyril Epicoco,27-Mar-13,,
85276,Tacca chantrieri,Taccaceae,Dioscoreales,207. Symmetry of perianth (D1),Flora of China 2013 (website),207. Symmetry of perianth (D1): (0) actinomorphic (strictly polysymmetric),,,,,Cyril Epicoco,27-Mar-13,,
85210,Tacca chantrieri,Taccaceae,Dioscoreales,230. Perianth phyllotaxy (D1),Flora of China 2013 (website),230. Perianth phyllotaxy (D1): (0) whorled,,,,,Cyril Epicoco,27-Mar-13,,
85212,Tacca chantrieri,Taccaceae,Dioscoreales,231. Number of perianth whorls (C1),Flora of China 2013 (website),,2,,,,Cyril Epicoco,27-Mar-13,,
85223,Tacca chantrieri,Taccaceae,Dioscoreales,232. Perianth merism (C1),Flora of China 2013 (website),,3,,,,Cyril Epicoco,27-Mar-13,,
169492,Tacca chantrieri,Taccaceae,Dioscoreales,234. Perianth differentiation (D1),Flora of China 2014 (website),234. Perianth differentiation (D1): (9) very weak differentiation,,,,http://www.efloras.org/object_page.aspx?object_id=60891&flora_id=2,Elisabeth Reyes,08-Sep-14,,
85293,Tacca chantrieri,Taccaceae,Dioscoreales,301. Number of fertile stamens (C1),Flora of China 2013 (website),,6,,,,Cyril Epicoco,28-Mar-13,,
85295,Tacca chantrieri,Taccaceae,Dioscoreales,305. Filament (D1),Flora of China 2013 (website),305. Filament (D1): (B) short (general),,,,,Cyril Epicoco,28-Mar-13,,
85299,Tacca chantrieri,Taccaceae,Dioscoreales,311. Anther orientation (D1),Flora of China 2013 (website),311. Anther orientation (D1): (0) introrse,,,,,Cyril Epicoco,28-Mar-13,,
179531,Tagetes erecta,Asteraceae,Asterales,100. Sex (D1),Flora of China 2015 (website),100. Sex (D1): (K) unisexual gynomonoecious (structurally and functionally),,,,,Elisabeth Reyes,19-Mar-15,Elisabeth Reyes,19-Mar-15
125385,Tagetes erecta,Asteraceae,Asterales,102. Ovary position (D1),Lundberg & Bremer 2003 (IJPS),102. Ovary position (D1): (1) inferior,,,,,Kristel Schoonderwoerd,08-Jul-13,,
127569,Tagetes erecta,Asteraceae,Asterales,201. Number of perianth parts (C1),Lundberg & Bremer 2003 (IJPS),,5,,,,Kristel Schoonderwoerd,09-Jul-13,,
127757,Tagetes erecta,Asteraceae,Asterales,204. Fusion of perianth (C1),Lundberg & Bremer 2003 (IJPS),,1,,,Petals,Kristel Schoonderwoerd,09-Jul-13,,
180911,Tagetes erecta,Asteraceae,Asterales,204. Fusion of perianth (C1),Hoffmann 1897 (book),,0.9,,,pappus scales united,Maria von Balthazar,03-Jun-15,,
180912,Tagetes erecta,Asteraceae,Asterales,204. Fusion of perianth (C1),Step & Bois 1896-1897 (book),,,0.3,1,ray flowers,Maria von Balthazar,03-Jun-15,,
179527,Tagetes erecta,Asteraceae,Asterales,207. Symmetry of perianth (D1),Flora of China 2015 (website),207. Symmetry of perianth (D1): (0) actinomorphic (strictly polysymmetric),,,,disk florets,Elisabeth Reyes,19-Mar-15,Elisabeth Reyes,19-Mar-15
179528,Tagetes erecta,Asteraceae,Asterales,207. Symmetry of perianth (D1),Flora of China 2015 (website),207. Symmetry of perianth (D1): (2) zygomorphic,,,,ray florets; http://www.efloras.org/object_page.aspx?object_id=121028&flora_id=2,Elisabeth Reyes,19-Mar-15,,
179530,Tagetes erecta,Asteraceae,Asterales,230. Perianth phyllotaxy (D1),Flora of China 2015 (website),230. Perianth phyllotaxy (D1): (0) whorled,,,,,Elisabeth Reyes,19-Mar-15,,
180910,Tagetes erecta,Asteraceae,Asterales,231. Number of perianth whorls (C1),Hoffmann 1897 (book),,2,,,,Maria von Balthazar,03-Jun-15,,
127572,Tagetes erecta,Asteraceae,Asterales,232. Perianth merism (C1),Lundberg & Bremer 2003 (IJPS),,5,,,,Kristel Schoonderwoerd,09-Jul-13,,
179529,Tagetes erecta,Asteraceae,Asterales,234. Perianth differentiation (D1),Flora of China 2015 (website),234. Perianth differentiation (D1): (4) marked differentiation,,,,http://www.efloras.org/object_page.aspx?object_id=121028&flora_id=2,Elisabeth Reyes,19-Mar-15,,
126111,Tagetes erecta,Asteraceae,Asterales,301. Number of fertile stamens (C1),Lundberg & Bremer 2003 (IJPS),,5,,,,Kristel Schoonderwoerd,09-Jul-13,,
180920,Tagetes erecta,Asteraceae,Asterales,305. Filament (D1),Hoffmann 1897 (book),305. Filament (D1): (2) long and narrow,,,,,Maria von Balthazar,03-Jun-15,,
126630,Tagetes erecta,Asteraceae,Asterales,311. Anther orientation (D1),Lundberg & Bremer 2003 (IJPS),311. Anther orientation (D1): (0) introrse,,,,,Kristel Schoonderwoerd,09-Jul-13,,
180921,Tagetes erecta,Asteraceae,Asterales,312. Anther attachment (D1),Hoffmann 1897 (book),312. Anther attachment (D1): (0) basifixed,,,,,Maria von Balthazar,03-Jun-15,,
180915,Tagetes erecta,Asteraceae,Asterales,330. Androecium structural phyllotaxy (D1),Hoffmann 1897 (book),330. Androecium structural phyllotaxy (D1): (0) whorled,,,,,Maria von Balthazar,03-Jun-15,,
180916,Tagetes erecta,Asteraceae,Asterales,331. Number of androecium structural whorls (C1),Hoffmann 1897 (book),,1,,,disk flowers,Maria von Balthazar,03-Jun-15,,
126110,Tagetes erecta,Asteraceae,Asterales,332. Androecium structural merism (C1),Lundberg & Bremer 2003 (IJPS),,5,,,,Kristel Schoonderwoerd,09-Jul-13,,
126885,Tagetes erecta,Asteraceae,Asterales,401. Number of structural carpels (C1),Lundberg & Bremer 2003 (IJPS),,2,,,,Kristel Schoonderwoerd,09-Jul-13,,
180922,Tagetes erecta,Asteraceae,Asterales,403. Fusion of ovaries (C1),Hoffmann 1897 (book),,1,,,,Maria von Balthazar,03-Jun-15,Maria von Balthazar,03-Jun-15
180925,Tagetes erecta,Asteraceae,Asterales,411. Number of ovules per functional carpel (C1),Hoffmann 1897 (book),,1,,,,Maria von Balthazar,03-Jun-15,,
44417,Takhtajania perrieri,Winteraceae,Canellales,100. Sex (D1),Endress et al 2000 (AMBG),100. Sex (D1): (0) bisexual (structurally and functionally),,,,,Julien Massoni,07-Feb-13,,
44427,Takhtajania perrieri,Winteraceae,Canellales,102. Ovary position (D1),Endress et al 2000 (AMBG),102. Ovary position (D1): (0) superior,,,,,Julien Massoni,07-Feb-13,,
44314,Takhtajania perrieri,Winteraceae,Canellales,201. Number of perianth parts (C1),Endress et al 2000 (AMBG),,15,,,,Julien Massoni,06-Feb-13,,
44328,Takhtajania perrieri,Winteraceae,Canellales,204. Fusion of perianth (C1),Endress et al 2000 (AMBG),,1,,,concerning the outer most whorl of two tepals which form a calyptra,Julien Massoni,06-Feb-13,Julien Massoni,06-Feb-13
44329,Takhtajania perrieri,Winteraceae,Canellales,204. Fusion of perianth (C1),Endress et al 2000 (AMBG),,0.5,,,among tepals of the second and third whorls before anthesis,Julien Massoni,06-Feb-13,Julien Massoni,06-Feb-13
44330,Takhtajania perrieri,Winteraceae,Canellales,204. Fusion of perianth (C1),Endress et al 2000 (AMBG),,0,,,concerning all whorls after anthesis,Julien Massoni,06-Feb-13,,
44316,Takhtajania perrieri,Winteraceae,Canellales,207. Symmetry of perianth (D1),Endress et al 2000 (AMBG),207. Symmetry of perianth (D1): (0) actinomorphic (strictly polysymmetric),,,,,Julien Massoni,06-Feb-13,,
44308,Takhtajania perrieri,Winteraceae,Canellales,230. Perianth phyllotaxy (D1),Endress et al 2000 (AMBG),230. Perianth phyllotaxy (D1): (0) whorled,,,,"""more or less whorled pattern"" after said that Endress et al. Described different whorls",Julien Massoni,06-Feb-13,,
44312,Takhtajania perrieri,Winteraceae,Canellales,231. Number of perianth whorls (C1),Endress et al 2000 (AMBG),,5,,,,Julien Massoni,06-Feb-13,Julien Massoni,06-Feb-13
44309,Takhtajania perrieri,Winteraceae,Canellales,232. Perianth merism (C1),Endress et al 2000 (AMBG),,2,,,concerning the outer most whorls (first three whorls),Julien Massoni,06-Feb-13,Julien Massoni,06-Feb-13
44310,Takhtajania perrieri,Winteraceae,Canellales,232. Perianth merism (C1),Endress et al 2000 (AMBG),,4,,,concerning the inner most whorls (fourth whorl),Julien Massoni,06-Feb-13,Julien Massoni,06-Feb-13
44313,Takhtajania perrieri,Winteraceae,Canellales,232. Perianth merism (C1),Endress et al 2000 (AMBG),,5,,,Fifth whorl of tepals,Julien Massoni,06-Feb-13,,
44331,Takhtajania perrieri,Winteraceae,Canellales,234. Perianth differentiation (D1),Endress et al 2000 (AMBG),234. Perianth differentiation (D1): (4) marked differentiation,,,,,Julien Massoni,06-Feb-13,Hervé Sauquet,18-Aug-14
44322,Takhtajania perrieri,Winteraceae,Canellales,301. Number of fertile stamens (C1),Endress et al 2000 (AMBG),,,12,15,,Julien Massoni,06-Feb-13,Julien Massoni,06-Feb-13
44433,Takhtajania perrieri,Winteraceae,Canellales,305. Filament (D1),Endress et al 2000 (AMBG),305. Filament (D1): (5) short and wide,,,,,Julien Massoni,07-Feb-13,,
44437,Takhtajania perrieri,Winteraceae,Canellales,311. Anther orientation (D1),Endress et al 2000 (AMBG),311. Anther orientation (D1): (2) extrorse,,,,,Julien Massoni,07-Feb-13,,
44438,Takhtajania perrieri,Winteraceae,Canellales,312. Anther attachment (D1),Endress et al 2000 (AMBG),312. Anther attachment (D1): (0) basifixed,,,,,Julien Massoni,07-Feb-13,,
44439,Takhtajania perrieri,Winteraceae,Canellales,313. Anther dehiscence (D1),Endress et al 2000 (AMBG),313. Anther dehiscence (D1): (0) longitudinal slit,,,,,Julien Massoni,07-Feb-13,,
44317,Takhtajania perrieri,Winteraceae,Canellales,330. Androecium structural phyllotaxy (D1),Endress et al 2000 (AMBG),330. Androecium structural phyllotaxy (D1): (0) whorled,,,,,Julien Massoni,06-Feb-13,,
44318,Takhtajania perrieri,Winteraceae,Canellales,331. Number of androecium structural whorls (C1),Endress et al 2000 (AMBG),,3,,,,Julien Massoni,06-Feb-13,,
44319,Takhtajania perrieri,Winteraceae,Canellales,332. Androecium structural merism (C1),Endress et al 2000 (AMBG),,5,,,,Julien Massoni,06-Feb-13,,
44320,Takhtajania perrieri,Winteraceae,Canellales,332. Androecium structural merism (C1),Endress et al 2000 (AMBG),,3,,,concerning only the third whorl of stamens wich can be also pentamerous.,Julien Massoni,06-Feb-13,Julien Massoni,06-Feb-13
44327,Takhtajania perrieri,Winteraceae,Canellales,332. Androecium structural merism (C1),Endress et al 2000 (AMBG),,2,,,concerning only the third whorl of stamens wich can be also dimerous.,Julien Massoni,06-Feb-13,,
44305,Takhtajania perrieri,Winteraceae,Canellales,401. Number of structural carpels (C1),Endress et al 2000 (AMBG),,2,,,bicarpellate but unilocular gynoecium,Julien Massoni,06-Feb-13,,
44326,Takhtajania perrieri,Winteraceae,Canellales,403. Fusion of ovaries (C1),Endress et al 2000 (AMBG),,1,,,,Julien Massoni,06-Feb-13,,
44423,Takhtajania perrieri,Winteraceae,Canellales,411. Number of ovules per functional carpel (C1),Endress et al 2000 (AMBG),,,6,7,"here these numbers are for all gynoecium bicarpellate, syncarpous but unilocular",Julien Massoni,07-Feb-13,,
166279,Talbotia elegans,Velloziaceae,Pandanales,100. Sex (D1),Harvey et al 1859-1933 (book),100. Sex (D1): (0) bisexual (structurally and functionally),,,,,Charlotte Prieu,22-Aug-14,,
166280,Talbotia elegans,Velloziaceae,Pandanales,102. Ovary position (D1),Harvey et al 1859-1933 (book),102. Ovary position (D1): (1) inferior,,,,,Charlotte Prieu,22-Aug-14,,
166281,Talbotia elegans,Velloziaceae,Pandanales,201. Number of perianth parts (C1),Encyclopedia of Life 2014 (website),,6,,,,Charlotte Prieu,22-Aug-14,Charlotte Prieu,22-Aug-14
166287,Talbotia elegans,Velloziaceae,Pandanales,204. Fusion of perianth (C1),Encyclopedia of Life 2014 (website),,,0,0.05,,Charlotte Prieu,22-Aug-14,,
166288,Talbotia elegans,Velloziaceae,Pandanales,207. Symmetry of perianth (D1),Encyclopedia of Life 2014 (website),207. Symmetry of perianth (D1): (0) actinomorphic (strictly polysymmetric),,,,,Charlotte Prieu,22-Aug-14,,
166282,Talbotia elegans,Velloziaceae,Pandanales,230. Perianth phyllotaxy (D1),Encyclopedia of Life 2014 (website),230. Perianth phyllotaxy (D1): (0) whorled,,,,,Charlotte Prieu,22-Aug-14,,
166283,Talbotia elegans,Velloziaceae,Pandanales,231. Number of perianth whorls (C1),Encyclopedia of Life 2014 (website),,2,,,,Charlotte Prieu,22-Aug-14,,
166284,Talbotia elegans,Velloziaceae,Pandanales,232. Perianth merism (C1),Encyclopedia of Life 2014 (website),,3,,,,Charlotte Prieu,22-Aug-14,,
166286,Talbotia elegans,Velloziaceae,Pandanales,234. Perianth differentiation (D1),Encyclopedia of Life 2014 (website),234. Perianth differentiation (D1): (0) undifferentiated,,,,,Charlotte Prieu,22-Aug-14,,
166290,Talbotia elegans,Velloziaceae,Pandanales,301. Number of fertile stamens (C1),Harvey et al 1859-1933 (book),,6,,,,Charlotte Prieu,22-Aug-14,Charlotte Prieu,22-Aug-14
166292,Talbotia elegans,Velloziaceae,Pandanales,305. Filament (D1),Harvey et al 1859-1933 (book),305. Filament (D1): (1) present (general),,,,,Charlotte Prieu,22-Aug-14,Charlotte Prieu,22-Aug-14
166293,Talbotia elegans,Velloziaceae,Pandanales,311. Anther orientation (D1),Harvey et al 1859-1933 (book),311. Anther orientation (D1): (0) introrse,,,,,Charlotte Prieu,22-Aug-14,,
166294,Talbotia elegans,Velloziaceae,Pandanales,312. Anther attachment (D1),Harvey et al 1859-1933 (book),312. Anther attachment (D1): (0) basifixed,,,,,Charlotte Prieu,22-Aug-14,,
166295,Talbotia elegans,Velloziaceae,Pandanales,313. Anther dehiscence (D1),Harvey et al 1859-1933 (book),313. Anther dehiscence (D1): (0) longitudinal slit,,,,,Charlotte Prieu,22-Aug-14,,
166297,Talbotia elegans,Velloziaceae,Pandanales,400. Gynoecium phyllotaxy (D1),Harvey et al 1859-1933 (book),400. Gynoecium phyllotaxy (D1): (0) one whorl,,,,,Charlotte Prieu,22-Aug-14,,
166296,Talbotia elegans,Velloziaceae,Pandanales,401. Number of structural carpels (C1),Harvey et al 1859-1933 (book),,3,,,,Charlotte Prieu,22-Aug-14,,
166298,Talbotia elegans,Velloziaceae,Pandanales,403. Fusion of ovaries (C1),Harvey et al 1859-1933 (book),,1,,,,Charlotte Prieu,22-Aug-14,,
166277,Talbotia elegans,Velloziaceae,Pandanales,411. Number of ovules per functional carpel (C1),Harvey et al 1859-1933 (book),,,10,100,,Charlotte Prieu,22-Aug-14,Charlotte Prieu,22-Aug-14
154256,Talinum paniculatum,Talinaceae,Caryophyllales,100. Sex (D1),Flora of China 2014 (website),100. Sex (D1): (0) bisexual (structurally and functionally),,,,,Elisabeth Reyes,27-Jun-14,,
154254,Talinum paniculatum,Talinaceae,Caryophyllales,102. Ovary position (D1),Flora of China 2014 (website),102. Ovary position (D1): (0) superior,,,,,Elisabeth Reyes,27-Jun-14,,
154250,Talinum paniculatum,Talinaceae,Caryophyllales,201. Number of perianth parts (C1),Flora of North America 2014 (website),,8,,,3 sepals and 5 petals,Elisabeth Reyes,27-Jun-14,Elisabeth Reyes,27-Jun-14
154253,Talinum paniculatum,Talinaceae,Caryophyllales,204. Fusion of perianth (C1),Flora of China 2014 (website),,0,,,sepals sometimes slightly connate,Elisabeth Reyes,27-Jun-14,,
154257,Talinum paniculatum,Talinaceae,Caryophyllales,207. Symmetry of perianth (D1),Flora of China 2014 (website),207. Symmetry of perianth (D1): (0) actinomorphic (strictly polysymmetric),,,,,Elisabeth Reyes,27-Jun-14,,
154240,Talinum paniculatum,Talinaceae,Caryophyllales,230. Perianth phyllotaxy (D1),Flora of China 2014 (website),230. Perianth phyllotaxy (D1): (0) whorled,,,,,Elisabeth Reyes,27-Jun-14,,
154248,Talinum paniculatum,Talinaceae,Caryophyllales,231. Number of perianth whorls (C1),Flora of China 2014 (website),,2,,,,Elisabeth Reyes,27-Jun-14,,
154241,Talinum paniculatum,Talinaceae,Caryophyllales,232. Perianth merism (C1),Flora of China 2014 (website),,5,,,petals,Elisabeth Reyes,27-Jun-14,Elisabeth Reyes,01-Sep-14
168448,Talinum paniculatum,Talinaceae,Caryophyllales,232. Perianth merism (C1),Flora of North America 2014 (website),,3,,,sepals; http://www.efloras.org/object_page.aspx?object_id=38096&flora_id=1,Elisabeth Reyes,01-Sep-14,Elisabeth Reyes,01-Sep-14
154249,Talinum paniculatum,Talinaceae,Caryophyllales,234. Perianth differentiation (D1),Flora of China 2014 (website),234. Perianth differentiation (D1): (4) marked differentiation,,,,,Elisabeth Reyes,27-Jun-14,,
154252,Talinum paniculatum,Talinaceae,Caryophyllales,301. Number of fertile stamens (C1),Flora of China 2014 (website),,,10,20,,Elisabeth Reyes,27-Jun-14,,
154261,Talinum paniculatum,Talinaceae,Caryophyllales,311. Anther orientation (D1),Flora of China 2014 (website),311. Anther orientation (D1): (0) introrse,,,,,Elisabeth Reyes,27-Jun-14,,
154262,Talinum paniculatum,Talinaceae,Caryophyllales,313. Anther dehiscence (D1),Flora of China 2014 (website),313. Anther dehiscence (D1): (0) longitudinal slit,,,,,Elisabeth Reyes,27-Jun-14,,
154255,Talinum paniculatum,Talinaceae,Caryophyllales,401. Number of structural carpels (C1),Flora of China 2014 (website),,3,,,,Elisabeth Reyes,27-Jun-14,,
82391,Tamarix chinensis,Tamaricaceae,Caryophyllales,100. Sex (D1),Flora Zambesiaca 2013 (website),100. Sex (D1): (0) bisexual (structurally and functionally),,,,,Franck Simonnet,25-Mar-13,,
82441,Tamarix chinensis,Tamaricaceae,Caryophyllales,201. Number of perianth parts (C1),Flora of China 2013 (website),,10,,,,Franck Simonnet,25-Mar-13,Franck Simonnet,25-Mar-13
82444,Tamarix chinensis,Tamaricaceae,Caryophyllales,204. Fusion of perianth (C1),Flora of China 2013 (website),,0,,,,Franck Simonnet,25-Mar-13,,
82457,Tamarix chinensis,Tamaricaceae,Caryophyllales,207. Symmetry of perianth (D1),Flora of China 2013 (website),207. Symmetry of perianth (D1): (0) actinomorphic (strictly polysymmetric),,,,,Franck Simonnet,25-Mar-13,,
